0.00000000e+00 0.00000000e+00 0.00000000e+00
0.00000000e+00 0.00000000e+00 0.00000000e+00
4.20721142e-26 -2.39290940e-26 -9.68001590e-26
5.29731656e-23 -3.26990002e-23 -1.24857523e-22
2.55587306e-21 -1.63913346e-21 -6.09571538e-21
4.47693153e-20 -2.94962449e-20 -1.07690113e-19
4.47213122e-19 -3.01080654e-19 -1.08327340e-18
3.08557640e-18 -2.11578780e-18 -7.51918766e-18
1.63025623e-17 -1.13601120e-17 -3.99403128e-17
7.02654906e-17 -4.96740687e-17 -1.72981605e-16
2.57680610e-16 -1.84567207e-16 -6.37188069e-16
8.28263639e-16 -6.00419768e-16 -2.05654549e-15
2.38499051e-15 -1.74819374e-15 -5.94452710e-15
6.25520736e-15 -4.63254564e-15 -1.56468261e-14
1.51373727e-14 -1.13189235e-14 -3.79921675e-14
3.41493577e-14 -2.57661397e-14 -8.59804748e-14
7.24194560e-14 -5.51058047e-14 -1.82881032e-13
1.45357694e-13 -1.11491302e-13 -3.68108718e-13
2.77713572e-13 -2.14617526e-13 -7.05169385e-13
5.07459256e-13 -3.94960920e-13 -1.29179453e-12
8.90429689e-13 -6.97702252e-13 -2.27210660e-12
1.50550302e-12 -1.18717047e-12 -3.85026758e-12
2.45992170e-12 -1.95148831e-12 -6.30457800e-12
3.89414849e-12 -3.10691806e-12 -1.00004411e-11
5.98544045e-12 -4.80121359e-12 -1.54000353e-11
8.94913123e-12 -7.21510289e-12 -2.30660059e-11
1.30364635e-11 -1.05608767e-11 -3.36560727e-11
1.85277377e-11 -1.50769706e-11 -4.79052172e-11
2.57195679e-11 -2.10174227e-11 -6.65921519e-11
3.49051762e-11 -2.86351955e-11 -9.04871276e-11
4.63469414e-11 -3.81585751e-11 -1.20278867e-10
6.02408359e-11 -4.97602240e-11 -1.56479522e-10
7.66729405e-11 -6.35189596e-11 -1.99308065e-10
9.55689085e-11 -7.93749413e-11 -2.48554328e-10
1.16638009e-10 -9.70796677e-11 -3.03428044e-10
1.39314203e-10 -1.16142959e-10 -3.62399458e-10
