0.00000000e+00 0.00000000e+00 0.00000000e+00
0.00000000e+00 0.00000000e+00 0.00000000e+00
1.24246497e-22 -2.03697961e-23 -2.35961894e-22
1.29983468e-20 -2.05864554e-21 -2.46605759e-20
2.72118835e-19 -4.20820865e-20 -5.15869185e-19
2.77795876e-18 -4.21069279e-19 -5.26271215e-18
1.83690102e-17 -2.73486128e-18 -3.47770566e-17
9.01113565e-17 -1.31985393e-17 -1.70500298e-16
3.54424198e-16 -5.11384999e-17 -6.70227323e-16
1.17418296e-15 -1.67111610e-16 -2.21923819e-15
3.38838562e-15 -4.76336539e-16 -6.40102995e-15
8.72375884e-15 -1.21325855e-15 -1.64730417e-14
2.03969284e-14 -2.81146121e-15 -3.85015799e-14
4.38946595e-14 -6.00945786e-15 -8.28338331e-14
8.78506839e-14 -1.19773252e-14 -1.65757328e-13
1.64842289e-13 -2.24524465e-14 -3.11021770e-13
2.91815557e-13 -3.98660815e-14 -5.50689260e-13
4.89728035e-13 -6.74376617e-14 -9.24561169e-13
7.81889498e-13 -1.09212230e-13 -1.47723669e-12
1.19040560e-12 -1.70019637e-13 -2.25172660e-12
1.73010628e-12 -2.55342722e-13 -3.27851391e-12
2.39938870e-12 -3.71095773e-13 -4.55905235e-12
3.16753659e-12 -5.23333107e-13 -6.04294774e-12
3.95829964e-12 -7.17929014e-13 -7.59848462e-12
4.62982693e-12 -9.60292018e-13 -8.97673571e-12
4.95143464e-12 -1.25519563e-12 -9.77020194e-12
4.57813215e-12 -1.60682134e-12 -9.36773850e-12
3.02430429e-12 -2.01911492e-12 -6.90837594e-12
-3.61582448e-13 -2.49655146e-12 -1.23748356e-12
-6.41895122e-12 -3.04538721e-12 9.13052096e-12
-1.61911121e-11 -3.67544611e-12 2.60381063e-11
-3.09323942e-11 -4.40244694e-12 5.16940058e-11
-5.21034277e-11 -5.25082595e-12 8.86607178e-11
-8.13516684e-11 -6.25695126e-12 1.39815002e-10
-1.20474523e-10 -7.47256505e-12 2.08276785e-10
