0.00000000e+00 0.00000000e+00 0.00000000e+00
0.00000000e+00 0.00000000e+00 0.00000000e+00
0.00000000e+00 0.00000000e+00 0.00000000e+00
0.00000000e+00 0.00000000e+00 0.00000000e+00
0.00000000e+00 0.00000000e+00 0.00000000e+00
0.00000000e+00 0.00000000e+00 0.00000000e+00
0.00000000e+00 0.00000000e+00 0.00000000e+00
0.00000000e+00 0.00000000e+00 0.00000000e+00
0.00000000e+00 0.00000000e+00 0.00000000e+00
-2.00486170e-46 -1.79394686e-46 5.04262512e-46
-1.86956988e-43 -1.19603487e-43 3.85478504e-43
-1.45187671e-41 -2.42150902e-43 1.46891519e-41
-6.18801794e-41 8.83805832e-40 -1.40144081e-39
1.83763618e-38 4.91496141e-38 -9.88570242e-38
6.83656278e-37 1.29050855e-36 -2.78087579e-36
1.29617709e-35 2.11236530e-35 -4.70697780e-35
1.62415325e-34 2.43018284e-34 -5.52500424e-34
1.48960603e-33 2.10332225e-33 -4.84670815e-33
1.05700051e-32 1.42931884e-32 -3.32555987e-32
5.99979070e-32 7.83803475e-32 -1.83690440e-31
2.77774150e-31 3.52450356e-31 -8.30640223e-31
1.05689127e-30 1.30624289e-30 -3.09240763e-30
3.28169667e-30 3.95192197e-30 -9.39213557e-30
8.03216490e-30 9.38244649e-30 -2.23859719e-29
1.37327199e-29 1.52179749e-29 -3.65331896e-29
6.70111104e-30 4.48755957e-30 -1.15650349e-29
-5.73872002e-29 -7.48366346e-29 1.76782798e-28
-2.66387522e-28 -3.19623688e-28 7.62538644e-28
-6.92537161e-28 -7.88394995e-28 1.90063481e-27
-1.10630087e-27 -1.13999131e-27 2.83547514e-27
-2.59131271e-28 2.39207704e-28 -1.03166338e-28
5.23626684e-27 7.55315154e-27 -1.64941632e-26
2.14718302e-26 2.81502618e-26 -6.29801192e-26
5.43981888e-26 6.87875343e-26 -1.54503387e-25
9.85414915e-26 1.21438843e-25 -2.71828671e-25
1.12790188e-25 1.33113028e-25 -2.93767971e-25
-1.21565597e-26 -3.47550877e-26 9.11866221e-26
