-1.08825025e-11 1.44992671e-12 2.02989739e-11
-5.46360668e-10 5.19714095e-11 1.01500209e-09
-4.07403773e-09 3.20742465e-10 7.54773503e-09
-1.64620642e-08 1.08730960e-09 3.04141143e-08
-4.77144876e-08 2.64327693e-09 8.78965475e-08
-1.11942517e-07 5.16914819e-09 2.05569255e-07
-2.26654986e-07 8.62062533e-09 4.14827954e-07
-4.11517605e-07 1.26411785e-08 7.50441930e-07
-6.86757743e-07 1.65068264e-08 1.24747420e-06
-1.07139216e-06 1.91026570e-08 1.93791308e-06
-1.58143924e-06 1.89271514e-08 2.84732439e-06
-2.22825181e-06 1.41188053e-08 3.99178172e-06
-3.01707682e-06 2.49912622e-09 5.37527275e-06
-3.94591776e-06 -1.83736446e-08 6.98771901e-06
-5.00474685e-06 -5.11451194e-08 8.80369042e-06
-6.17508810e-06 -9.86039177e-08 1.07818453e-05
-7.42997087e-06 -1.63622844e-07 1.28650853e-05
-8.73423562e-06 -2.49104781e-07 1.49813802e-05
-1.00451603e-05 -3.57935299e-07 1.70451939e-05
-1.13133659e-05 -4.92943398e-07 1.89594241e-05
-1.24839546e-05 -6.56871249e-07 2.06177579e-05
-1.34978285e-05 -8.52353419e-07 2.19073423e-05
-1.42931400e-05 -1.08190565e-06 2.27116671e-05
-1.48068227e-05 -1.34792303e-06 2.29135624e-05
-1.49761564e-05 -1.65268703e-06 2.23982210e-05
-1.47403238e-05 -1.99838089e-06 2.10561625e-05
-1.40419222e-05 -2.38711240e-06 1.87860702e-05
-1.28283950e-05 -2.82094326e-06 1.54974389e-05
-1.10533591e-05 -3.30192385e-06 1.11129849e-05
-8.67780458e-06 -3.83213251e-06 5.57078269e-06
-5.67115092e-06 -4.41371799e-06 -1.17390174e-06
-2.01214867e-06 -5.04894396e-06 -9.14709574e-06
2.31038093e-06 -5.74023449e-06 -1.83549330e-05
7.29697081e-06 -6.49021935e-06 -2.87827941e-05
1.29370967e-05 -7.30177795e-06 -4.03947698e-05
1.92089260e-05 -8.17808104e-06 -5.31334329e-05
2.60792197e-05 -9.12262919e-06 -6.69199043e-05
3.35033801e-05 -1.01392872e-05 -8.16541911e-05
4.14256324e-05 -1.12323135e-05 -9.72157743e-05
4.97793306e-05 -1.24063849e-05 -1.13464420e-04
5.84873734e-05 -1.36666145e-05 -1.30241189e-04
6.74627190e-05 -1.50185640e-05 -1.47369617e-04
7.66089842e-05 -1.64682499e-05 -1.64657033e-04
8.58211152e-05 -1.80221423e-05 -1.81896005e-04
