1.63521954e-08 -1.21393430e-08 -4.04621762e-08
6.16241979e-07 -4.34939320e-07 -1.49870915e-06
3.85092199e-06 -2.65691232e-06 -9.28941566e-06
1.31492678e-05 -8.87978224e-06 -3.14741543e-05
3.21535085e-05 -2.12089917e-05 -7.63221224e-05
6.33622922e-05 -4.06395952e-05 -1.48970462e-04
1.07101679e-04 -6.63008332e-05 -2.48954896e-04
1.61029921e-04 -9.51118896e-05 -3.69108973e-04
2.20171062e-04 -1.21854920e-04 -4.95807910e-04
2.77360635e-04 -1.39585256e-04 -6.10250852e-04
3.23947681e-04 -1.40260547e-04 -6.90373880e-04
3.50603004e-04 -1.15466213e-04 -7.12999781e-04
3.48112084e-04 -5.71308430e-05 -6.55905007e-04
3.08067380e-04 4.18484330e-05 -4.99581040e-04
2.23409949e-04 1.87121488e-04 -2.28562376e-04
8.87998635e-05 3.82565721e-04 1.67726218e-04
-9.91828447e-05 6.30133495e-04 6.94589714e-04
-3.41989918e-04 9.29852176e-04 1.35209573e-03
-6.39183718e-04 1.27995190e-03 2.13544260e-03
-9.88613795e-04 1.67709077e-03 3.03557539e-03
-1.38666160e-03 2.11664573e-03 4.03996383e-03
-1.82852603e-03 2.59303907e-03 5.13346350e-03
-2.30852608e-03 3.10007417e-03 6.29919385e-03
-2.82040150e-03 3.63125875e-03 7.51938013e-03
-3.35759651e-03 4.18009915e-03 8.77612004e-03
-3.91351615e-03 4.74035450e-03 1.00520491e-02
-4.48174853e-03 5.30624409e-03 1.13308897e-02
-5.05624951e-03 5.87260535e-03 1.25978792e-02
-5.63148874e-03 6.43500335e-03 1.38400787e-02
-6.20255824e-03 6.98979493e-03 1.50465699e-02
-6.76524583e-03 7.53415259e-03 1.62085529e-02
-7.31607701e-03 8.06605405e-03 1.73193575e-02
-7.85232905e-03 8.58424426e-03 1.83743831e-02
-8.37202174e-03 9.08817624e-03 1.93709825e-02
-8.87388878e-03 9.57793718e-03 2.03083036e-02
-9.35733408e-03 1.00541654e-02 2.11871015e-02
-9.82237658e-03 1.05179630e-02 2.20095339e-02
-1.02695871e-02 1.09708089e-02 2.27789471e-02
-1.07000198e-02 1.14144746e-02 2.34996638e-02
-1.11151421e-02 1.18509459e-02 2.41767763e-02
-1.15167628e-02 1.22823520e-02 2.48159522e-02
-1.19069632e-02 1.27109026e-02 2.54232540e-02
-1.22880299e-02 1.31388351e-02 2.60049767e-02
