-1.14117057e-06 1.56037796e-06 3.13285206e-06
-8.56022682e-06 1.01593396e-05 2.04849168e-05
-2.70926700e-05 3.02974033e-05 6.13452308e-05
-6.02660095e-05 6.49738678e-05 1.32070669e-04
-1.10540261e-04 1.16022837e-04 2.36691835e-04
-1.79512062e-04 1.84385515e-04 3.77416229e-04
-2.68087256e-04 2.70329929e-04 5.55043591e-04
-3.76626196e-04 3.73627368e-04 7.69306570e-04
-5.05065516e-04 4.93693245e-04 1.01914827e-03
-6.53019653e-04 6.29698799e-04 1.30294670e-03
-8.19864989e-04 7.80658944e-04 1.61869483e-03
-1.00480914e-03 9.45500666e-04 1.96414370e-03
-1.20694760e-03 1.12311563e-03 2.33691487e-03
-1.42530957e-03 1.31240000e-03 2.73458780e-03
-1.65889484e-03 1.51228392e-03 3.15476650e-03
-1.90670286e-03 1.72175280e-03 3.59512948e-03
-2.16775552e-03 1.93986197e-03 4.05346609e-03
-2.44111452e-03 2.16574619e-03 4.52770204e-03
-2.72589438e-03 2.39862506e-03 5.01591620e-03
-3.02127176e-03 2.63780528e-03 5.51635054e-03
-3.32649178e-03 2.88268054e-03 6.02741486e-03
-3.64087197e-03 3.13272963e-03 6.54768726e-03
-3.96380426e-03 3.38751318e-03 7.07591162e-03
-4.29475540e-03 3.64666955e-03 7.61099271e-03
-4.63326620e-03 3.90991007e-03 8.15198966e-03
-4.97894980e-03 4.17701395e-03 8.69810829e-03
-5.33148925e-03 4.44782298e-03 9.24869269e-03
-5.69063462e-03 4.72223625e-03 9.80321634e-03
-6.05619961e-03 5.00020492e-03 1.03612732e-02
-6.42805808e-03 5.28172716e-03 1.09225685e-02
-6.80614032e-03 5.56684332e-03 1.14869103e-02
-7.19042931e-03 5.85563141e-03 1.20542002e-02
-7.58095698e-03 6.14820276e-03 1.26244259e-02
-7.97780053e-03 6.44469813e-03 1.31976527e-02
-8.38107878e-03 6.74528399e-03 1.37740163e-02
-8.79094872e-03 7.05014920e-03 1.43537157e-02
-9.20760213e-03 7.35950196e-03 1.49370067e-02
-9.63126237e-03 7.67356704e-03 1.55241954e-02
-1.00621813e-02 7.99258328e-03 1.61156330e-02
-1.05006366e-02 8.31680135e-03 1.67117098e-02
-1.09469285e-02 8.64648176e-03 1.73128509e-02
-1.14013781e-02 8.98189306e-03 1.79195110e-02
-1.18643240e-02 9.32331030e-03 1.85321707e-02
-1.23361207e-02 9.67101358e-03 1.91513324e-02
-1.28171364e-02 1.00252869e-02 1.97775164e-02
-1.33077509e-02 1.03864169e-02 2.04112580e-02
-1.38083537e-02 1.07546922e-02 2.10531046e-02
-1.43193426e-02 1.11304023e-02 2.17036121e-02
-1.48411222e-02 1.15138370e-02 2.23633433e-02
-1.53741019e-02 1.19052858e-02 2.30328647e-02
-1.59186952e-02 1.23050371e-02 2.37127449e-02
-1.64753182e-02 1.27133780e-02 2.44035522e-02
-1.70443884e-02 1.31305938e-02 2.51058529e-02
-1.76263238e-02 1.35569675e-02 2.58202098e-02
