0.00000000e+00 0.00000000e+00 0.00000000e+00
0.00000000e+00 0.00000000e+00 0.00000000e+00
0.00000000e+00 0.00000000e+00 0.00000000e+00
0.00000000e+00 0.00000000e+00 0.00000000e+00
0.00000000e+00 0.00000000e+00 0.00000000e+00
6.52335677e-21 -2.55562586e-21 -1.28193941e-20
4.84908923e-19 -1.78217287e-19 -9.43121034e-19
8.58316604e-18 -3.08707229e-18 -1.65915005e-17
6.78298264e-17 -2.43637045e-17 -1.30375697e-16
2.84080350e-16 -1.04490375e-16 -5.41910610e-16
5.55879837e-16 -2.27545523e-16 -1.04015160e-15
-4.98109225e-16 3.01768455e-17 1.05368640e-15
-6.53337690e-15 1.89406837e-15 1.27148810e-14
-1.93568912e-14 6.30264345e-15 3.70964406e-14
-2.30379182e-14 9.14434048e-15 4.29751205e-14
3.55719827e-14 -5.21073649e-15 -7.16339799e-14
2.25827505e-13 -5.93518734e-14 -4.36136589e-13
5.08302811e-13 -1.47577809e-13 -9.63861246e-13
5.19296762e-13 -1.70514299e-13 -9.40981570e-13
-5.11872425e-13 1.00034441e-13 1.11287100e-12
-3.28849163e-12 9.03419038e-13 6.49454751e-12
-7.14040264e-12 2.12778162e-12 1.37741055e-11
-8.40139998e-12 2.82087817e-12 1.57080345e-11
-1.93717207e-13 1.03183536e-12 -1.00785010e-12
2.40308863e-11 -5.35114315e-12 -4.86212729e-11
6.21862416e-11 -1.64056731e-11 -1.22051347e-10
9.34106722e-11 -2.72694273e-11 -1.79423792e-10
7.41430371e-11 -2.65548713e-11 -1.35307128e-10
-4.89061652e-11 1.05764298e-12 1.12627886e-10
-3.02499253e-10 6.60724812e-11 6.11649692e-10
-6.34147807e-10 1.60470355e-10 1.25106429e-09
-8.68405175e-10 2.44920860e-10 1.67926926e-09
-7.12168274e-10 2.46700386e-10 1.31941443e-09
1.53282482e-10 7.81394252e-11 -4.43457591e-10
1.88384736e-09 -3.20659612e-10 -3.88758424e-09
4.23021330e-09 -9.23015020e-10 -8.47913164e-09
